danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.539,0.73,7,-3.739,1,0.0373,0.719,3.63e-06,0.062,0.96,106.015,audio_features,2SNOvij6BbVEWMNKVs3Rz5,spotify:track:2SNOvij6BbVEWMNKVs3Rz5,https://api.spotify.com/v1/tracks/2SNOvij6BbVEWMNKVs3Rz5,https://api.spotify.com/v1/audio-analysis/2SNOvij6BbVEWMNKVs3Rz5,178747,4
0.663,0.772,5,-3.378,1,0.0238,0.23,0.0,0.0918,0.805,86.161,audio_features,3yoPn1aGwJpuZb3kEHZlDa,spotify:track:3yoPn1aGwJpuZb3kEHZlDa,https://api.spotify.com/v1/tracks/3yoPn1aGwJpuZb3kEHZlDa,https://api.spotify.com/v1/audio-analysis/3yoPn1aGwJpuZb3kEHZlDa,272213,4
0.579,0.882,7,-2.86,1,0.0577,0.146,0.0,0.108,0.836,186.033,audio_features,1N6onGYIdUl04TDumsda6L,spotify:track:1N6onGYIdUl04TDumsda6L,https://api.spotify.com/v1/tracks/1N6onGYIdUl04TDumsda6L,https://api.spotify.com/v1/audio-analysis/1N6onGYIdUl04TDumsda6L,402097,4
0.569,0.73,5,-5.702,1,0.036,0.0405,0.0,0.198,0.746,93.947,audio_features,7D49mEISZAj9VdgycxLQLG,spotify:track:7D49mEISZAj9VdgycxLQLG,https://api.spotify.com/v1/tracks/7D49mEISZAj9VdgycxLQLG,https://api.spotify.com/v1/audio-analysis/7D49mEISZAj9VdgycxLQLG,190827,4
0.639,0.659,2,-8.82,1,0.113,0.273,0.0,0.166,0.699,87.842,audio_features,1Iv180DFIccsV04wPSpWNs,spotify:track:1Iv180DFIccsV04wPSpWNs,https://api.spotify.com/v1/tracks/1Iv180DFIccsV04wPSpWNs,https://api.spotify.com/v1/audio-analysis/1Iv180DFIccsV04wPSpWNs,405880,4
0.675,0.673,7,-5.305,1,0.171,0.026,0.0,0.162,0.713,95.448,audio_features,3nzHZieitHuzFzcIsgzXpT,spotify:track:3nzHZieitHuzFzcIsgzXpT,https://api.spotify.com/v1/tracks/3nzHZieitHuzFzcIsgzXpT,https://api.spotify.com/v1/audio-analysis/3nzHZieitHuzFzcIsgzXpT,300360,4
0.687,0.684,3,-6.387,1,0.029,0.252,0.0,0.339,0.956,130.071,audio_features,0tBxYjxMBHk7XcEBJn8ELT,spotify:track:0tBxYjxMBHk7XcEBJn8ELT,https://api.spotify.com/v1/tracks/0tBxYjxMBHk7XcEBJn8ELT,https://api.spotify.com/v1/audio-analysis/0tBxYjxMBHk7XcEBJn8ELT,206107,3
0.798,0.663,3,-8.649,1,0.0707,0.358,0.0,0.0994,0.965,127.113,audio_features,7wMjmVE3cMgewEUrYxYWJt,spotify:track:7wMjmVE3cMgewEUrYxYWJt,https://api.spotify.com/v1/tracks/7wMjmVE3cMgewEUrYxYWJt,https://api.spotify.com/v1/audio-analysis/7wMjmVE3cMgewEUrYxYWJt,185640,4
0.776,0.865,2,-4.237,1,0.0795,0.0384,0.0,0.21,0.55,96.593,audio_features,0ulDavZqn0Ms0nlWtrYKR5,spotify:track:0ulDavZqn0Ms0nlWtrYKR5,https://api.spotify.com/v1/tracks/0ulDavZqn0Ms0nlWtrYKR5,https://api.spotify.com/v1/audio-analysis/0ulDavZqn0Ms0nlWtrYKR5,222485,4
0.772,0.611,7,-9.469,1,0.0392,0.198,2.34e-05,0.281,0.92,96.312,audio_features,5aaKFhB7m8k2BDfaATDrtr,spotify:track:5aaKFhB7m8k2BDfaATDrtr,https://api.spotify.com/v1/tracks/5aaKFhB7m8k2BDfaATDrtr,https://api.spotify.com/v1/audio-analysis/5aaKFhB7m8k2BDfaATDrtr,254400,4
0.705,0.75,11,-6.623,1,0.0746,0.145,0.0,0.0716,0.686,94.981,audio_features,22rFveEFPfEQiBItezwWG6,spotify:track:22rFveEFPfEQiBItezwWG6,https://api.spotify.com/v1/tracks/22rFveEFPfEQiBItezwWG6,https://api.spotify.com/v1/audio-analysis/22rFveEFPfEQiBItezwWG6,197648,4
0.743,0.968,10,-4.877,1,0.168,0.0584,0.0,0.178,0.883,141.972,audio_features,5d2XbSWDcrWiC0S685ctq6,spotify:track:5d2XbSWDcrWiC0S685ctq6,https://api.spotify.com/v1/tracks/5d2XbSWDcrWiC0S685ctq6,https://api.spotify.com/v1/audio-analysis/5d2XbSWDcrWiC0S685ctq6,209789,4
0.683,0.947,4,-6.895,1,0.0296,0.137,0.0129,0.0862,0.983,144.986,audio_features,1PBCtz3LMI321b3bUts58a,spotify:track:1PBCtz3LMI321b3bUts58a,https://api.spotify.com/v1/tracks/1PBCtz3LMI321b3bUts58a,https://api.spotify.com/v1/audio-analysis/1PBCtz3LMI321b3bUts58a,173827,4
0.675,0.961,7,-1.296,1,0.163,0.568,0.0,0.0536,0.933,140.178,audio_features,77N8AJ7w0pGPhy3FbBP21k,spotify:track:77N8AJ7w0pGPhy3FbBP21k,https://api.spotify.com/v1/tracks/77N8AJ7w0pGPhy3FbBP21k,https://api.spotify.com/v1/audio-analysis/77N8AJ7w0pGPhy3FbBP21k,252280,4
0.841,0.773,7,-5.354,1,0.0368,0.0492,0.0,0.114,0.918,142.048,audio_features,6WbOyFywpKzFi6BM8gWPAz,spotify:track:6WbOyFywpKzFi6BM8gWPAz,https://api.spotify.com/v1/tracks/6WbOyFywpKzFi6BM8gWPAz,https://api.spotify.com/v1/audio-analysis/6WbOyFywpKzFi6BM8gWPAz,159867,4
0.68,0.938,2,-4.609,0,0.0986,0.263,0.0,0.0303,0.888,130.014,audio_features,2Jev4zDOpxoCVTr8yxN54p,spotify:track:2Jev4zDOpxoCVTr8yxN54p,https://api.spotify.com/v1/tracks/2Jev4zDOpxoCVTr8yxN54p,https://api.spotify.com/v1/audio-analysis/2Jev4zDOpxoCVTr8yxN54p,219533,3
0.799,0.928,9,-7.107,1,0.199,0.242,0.0,0.202,0.875,137.968,audio_features,4OtzJh00cLrICCfiOOQvYD,spotify:track:4OtzJh00cLrICCfiOOQvYD,https://api.spotify.com/v1/tracks/4OtzJh00cLrICCfiOOQvYD,https://api.spotify.com/v1/audio-analysis/4OtzJh00cLrICCfiOOQvYD,188480,4
0.633,0.956,8,-4.376,1,0.0496,0.00244,0.0,0.297,0.879,135.067,audio_features,1c7bKgPLBZUEq9rl1p2zDQ,spotify:track:1c7bKgPLBZUEq9rl1p2zDQ,https://api.spotify.com/v1/tracks/1c7bKgPLBZUEq9rl1p2zDQ,https://api.spotify.com/v1/audio-analysis/1c7bKgPLBZUEq9rl1p2zDQ,196853,4
0.766,0.939,7,-3.935,1,0.117,0.0383,0.0,0.0335,0.967,141.952,audio_features,4UphkzMchkNoPCCcZ5FfMj,spotify:track:4UphkzMchkNoPCCcZ5FfMj,https://api.spotify.com/v1/tracks/4UphkzMchkNoPCCcZ5FfMj,https://api.spotify.com/v1/audio-analysis/4UphkzMchkNoPCCcZ5FfMj,236620,4
0.688,0.732,2,-6.162,1,0.0618,0.0536,0.0,0.145,0.665,97.703,audio_features,5f2TWu6R2YYCJtLQ0fP78H,spotify:track:5f2TWu6R2YYCJtLQ0fP78H,https://api.spotify.com/v1/tracks/5f2TWu6R2YYCJtLQ0fP78H,https://api.spotify.com/v1/audio-analysis/5f2TWu6R2YYCJtLQ0fP78H,155532,4
0.409,0.765,10,-5.674,0,0.104,0.0574,0.0,0.0922,0.365,97.383,audio_features,1Pt2STlAgfB1CiEV8mf3CN,spotify:track:1Pt2STlAgfB1CiEV8mf3CN,https://api.spotify.com/v1/tracks/1Pt2STlAgfB1CiEV8mf3CN,https://api.spotify.com/v1/audio-analysis/1Pt2STlAgfB1CiEV8mf3CN,209667,4
0.302,0.414,2,-8.16,1,0.0319,0.0575,0.0,0.0861,0.105,110.508,audio_features,1iWHabUgUuuKLBa0TzTHfk,spotify:track:1iWHabUgUuuKLBa0TzTHfk,https://api.spotify.com/v1/tracks/1iWHabUgUuuKLBa0TzTHfk,https://api.spotify.com/v1/audio-analysis/1iWHabUgUuuKLBa0TzTHfk,242956,4
0.274,0.144,5,-14.516,1,0.0482,0.92,0.000388,0.29,0.302,61.551,audio_features,7tUSJY4nsDBJTjd1UXKRsT,spotify:track:7tUSJY4nsDBJTjd1UXKRsT,https://api.spotify.com/v1/tracks/7tUSJY4nsDBJTjd1UXKRsT,https://api.spotify.com/v1/audio-analysis/7tUSJY4nsDBJTjd1UXKRsT,195493,5
0.571,0.307,1,-10.958,0,0.0499,0.649,0.0,0.178,0.108,83.72,audio_features,6mb6lVLNrcUgLnEN8QnDJd,spotify:track:6mb6lVLNrcUgLnEN8QnDJd,https://api.spotify.com/v1/tracks/6mb6lVLNrcUgLnEN8QnDJd,https://api.spotify.com/v1/audio-analysis/6mb6lVLNrcUgLnEN8QnDJd,163387,4
0.689,0.533,6,-14.205,1,0.0544,0.321,7.37e-05,0.0958,0.898,98.801,audio_features,0qxtQ8rf3W1nId3D2r0xH4,spotify:track:0qxtQ8rf3W1nId3D2r0xH4,https://api.spotify.com/v1/tracks/0qxtQ8rf3W1nId3D2r0xH4,https://api.spotify.com/v1/audio-analysis/0qxtQ8rf3W1nId3D2r0xH4,170880,4
0.672,0.322,7,-17.669,1,0.0339,0.144,2.96e-05,0.074,0.496,113.852,audio_features,28UMEtwyUUy5u0UWOVHwiI,spotify:track:28UMEtwyUUy5u0UWOVHwiI,https://api.spotify.com/v1/tracks/28UMEtwyUUy5u0UWOVHwiI,https://api.spotify.com/v1/audio-analysis/28UMEtwyUUy5u0UWOVHwiI,201680,4
0.535,0.448,0,-7.759,1,0.0431,0.808,1.25e-05,0.303,0.557,78.784,audio_features,3aJgAgTI9srxcTuyzVDtkm,spotify:track:3aJgAgTI9srxcTuyzVDtkm,https://api.spotify.com/v1/tracks/3aJgAgTI9srxcTuyzVDtkm,https://api.spotify.com/v1/audio-analysis/3aJgAgTI9srxcTuyzVDtkm,144827,4
0.689,0.333,0,-12.134,0,0.0307,0.817,5.13e-06,0.285,0.471,115.835,audio_features,2stkLJ0JNcXkIRDNF3ld6c,spotify:track:2stkLJ0JNcXkIRDNF3ld6c,https://api.spotify.com/v1/tracks/2stkLJ0JNcXkIRDNF3ld6c,https://api.spotify.com/v1/audio-analysis/2stkLJ0JNcXkIRDNF3ld6c,124160,4
0.445,0.532,8,-8.018,1,0.0405,0.254,0.0,0.109,0.465,128.776,audio_features,6ZxPYutGhjLTrcmvcshCa4,spotify:track:6ZxPYutGhjLTrcmvcshCa4,https://api.spotify.com/v1/tracks/6ZxPYutGhjLTrcmvcshCa4,https://api.spotify.com/v1/audio-analysis/6ZxPYutGhjLTrcmvcshCa4,193096,4
0.788,0.745,5,-7.072,1,0.258,0.29,0.0,0.0373,0.672,135.278,audio_features,6U4VqEHy4n5VeiH4pQPL24,spotify:track:6U4VqEHy4n5VeiH4pQPL24,https://api.spotify.com/v1/tracks/6U4VqEHy4n5VeiH4pQPL24,https://api.spotify.com/v1/audio-analysis/6U4VqEHy4n5VeiH4pQPL24,163893,4
0.511,0.475,10,-14.667,1,0.161,0.708,0.0,0.105,0.819,98.957,audio_features,6oYkwjI1TKP9D0Y9II1GT7,spotify:track:6oYkwjI1TKP9D0Y9II1GT7,https://api.spotify.com/v1/tracks/6oYkwjI1TKP9D0Y9II1GT7,https://api.spotify.com/v1/audio-analysis/6oYkwjI1TKP9D0Y9II1GT7,195147,4
0.408,0.313,0,-18.09,1,0.137,0.617,1.18e-05,0.115,0.725,170.013,audio_features,5k3U0OGYBccHdKJJu3HrUN,spotify:track:5k3U0OGYBccHdKJJu3HrUN,https://api.spotify.com/v1/tracks/5k3U0OGYBccHdKJJu3HrUN,https://api.spotify.com/v1/audio-analysis/5k3U0OGYBccHdKJJu3HrUN,213600,4
0.368,0.35,4,-17.313,1,0.0617,0.564,0.0,0.281,0.849,175.741,audio_features,3wjgPeXocinhLyPL37p70e,spotify:track:3wjgPeXocinhLyPL37p70e,https://api.spotify.com/v1/tracks/3wjgPeXocinhLyPL37p70e,https://api.spotify.com/v1/audio-analysis/3wjgPeXocinhLyPL37p70e,146053,4
0.524,0.504,7,-7.641,1,0.05,0.82,0.0,0.0817,0.327,123.66,audio_features,1cPfKp9ThNZ1fez9itmUMN,spotify:track:1cPfKp9ThNZ1fez9itmUMN,https://api.spotify.com/v1/tracks/1cPfKp9ThNZ1fez9itmUMN,https://api.spotify.com/v1/audio-analysis/1cPfKp9ThNZ1fez9itmUMN,333265,4
0.495,0.589,11,-6.642,0,0.0661,0.494,0.0,0.237,0.576,106.386,audio_features,1v7HQKegIjcBAsAsHjnXZU,spotify:track:1v7HQKegIjcBAsAsHjnXZU,https://api.spotify.com/v1/tracks/1v7HQKegIjcBAsAsHjnXZU,https://api.spotify.com/v1/audio-analysis/1v7HQKegIjcBAsAsHjnXZU,265787,4
0.688,0.782,1,-4.35,1,0.132,0.305,9.02e-06,0.375,0.533,107.054,audio_features,2g2kJZcu1cFTw4aKE7w9Iq,spotify:track:2g2kJZcu1cFTw4aKE7w9Iq,https://api.spotify.com/v1/tracks/2g2kJZcu1cFTw4aKE7w9Iq,https://api.spotify.com/v1/audio-analysis/2g2kJZcu1cFTw4aKE7w9Iq,142093,4
0.658,0.699,5,-10.219,0,0.0794,0.211,0.0105,0.236,0.394,110.048,audio_features,3icOFPIciIN8FQSyVlpYSF,spotify:track:3icOFPIciIN8FQSyVlpYSF,https://api.spotify.com/v1/tracks/3icOFPIciIN8FQSyVlpYSF,https://api.spotify.com/v1/audio-analysis/3icOFPIciIN8FQSyVlpYSF,198467,4
0.667,0.239,0,-15.923,1,0.0481,0.686,0.0,0.104,0.721,134.857,audio_features,4HGIPyqDxSf863tPOwXiLJ,spotify:track:4HGIPyqDxSf863tPOwXiLJ,https://api.spotify.com/v1/tracks/4HGIPyqDxSf863tPOwXiLJ,https://api.spotify.com/v1/audio-analysis/4HGIPyqDxSf863tPOwXiLJ,163400,4
0.306,0.132,5,-19.31,1,0.0538,0.787,0.0,0.57,0.473,78.46,audio_features,5E8yddtSG3sH4hw2SfwcgW,spotify:track:5E8yddtSG3sH4hw2SfwcgW,https://api.spotify.com/v1/tracks/5E8yddtSG3sH4hw2SfwcgW,https://api.spotify.com/v1/audio-analysis/5E8yddtSG3sH4hw2SfwcgW,177787,4
0.462,0.242,7,-19.3,1,0.0616,0.447,0.0,0.115,0.652,168.006,audio_features,78EMhiyAcalWWtnpk20Eoo,spotify:track:78EMhiyAcalWWtnpk20Eoo,https://api.spotify.com/v1/tracks/78EMhiyAcalWWtnpk20Eoo,https://api.spotify.com/v1/audio-analysis/78EMhiyAcalWWtnpk20Eoo,183200,4
0.719,0.825,0,-4.26,1,0.0521,0.39,3.75e-06,0.103,0.798,98.023,audio_features,7kh64k3P9Fk4EsA6vOdwmj,spotify:track:7kh64k3P9Fk4EsA6vOdwmj,https://api.spotify.com/v1/tracks/7kh64k3P9Fk4EsA6vOdwmj,https://api.spotify.com/v1/audio-analysis/7kh64k3P9Fk4EsA6vOdwmj,167933,4
0.402,0.391,10,-16.112,1,0.0406,0.0634,0.0,0.296,0.568,83.789,audio_features,0HU5JnVaKNTWf6GykV9Zn8,spotify:track:0HU5JnVaKNTWf6GykV9Zn8,https://api.spotify.com/v1/tracks/0HU5JnVaKNTWf6GykV9Zn8,https://api.spotify.com/v1/audio-analysis/0HU5JnVaKNTWf6GykV9Zn8,239147,4
0.384,0.18,0,-17.279,1,0.101,0.77,0.0,0.367,0.368,73.603,audio_features,7zsw78LtXUD7JfEwH64HK2,spotify:track:7zsw78LtXUD7JfEwH64HK2,https://api.spotify.com/v1/tracks/7zsw78LtXUD7JfEwH64HK2,https://api.spotify.com/v1/audio-analysis/7zsw78LtXUD7JfEwH64HK2,291693,4
0.425,0.6,2,-7.641,1,0.0659,0.412,0.0,0.073,0.525,114.161,audio_features,1LJtyvOmNOyp0DRpq9of29,spotify:track:1LJtyvOmNOyp0DRpq9of29,https://api.spotify.com/v1/tracks/1LJtyvOmNOyp0DRpq9of29,https://api.spotify.com/v1/audio-analysis/1LJtyvOmNOyp0DRpq9of29,288763,4
0.697,0.676,0,-5.273,1,0.0436,0.745,0.000511,0.263,0.705,120.99,audio_features,4tCdoXt7EiwZZhMevxmY8u,spotify:track:4tCdoXt7EiwZZhMevxmY8u,https://api.spotify.com/v1/tracks/4tCdoXt7EiwZZhMevxmY8u,https://api.spotify.com/v1/audio-analysis/4tCdoXt7EiwZZhMevxmY8u,145427,4
0.636,0.412,8,-9.815,1,0.0558,0.662,5.96e-05,0.68,0.589,121.699,audio_features,7xf3S6Bv8hDqOtevZou602,spotify:track:7xf3S6Bv8hDqOtevZou602,https://api.spotify.com/v1/tracks/7xf3S6Bv8hDqOtevZou602,https://api.spotify.com/v1/audio-analysis/7xf3S6Bv8hDqOtevZou602,217787,4
0.363,0.622,9,-7.318,0,0.0982,0.786,0.000156,0.51,0.378,81.198,audio_features,14mNTV7rsvzkVfBmRepX1X,spotify:track:14mNTV7rsvzkVfBmRepX1X,https://api.spotify.com/v1/tracks/14mNTV7rsvzkVfBmRepX1X,https://api.spotify.com/v1/audio-analysis/14mNTV7rsvzkVfBmRepX1X,214960,4
0.746,0.404,7,-15.09,0,0.0995,0.662,0.000238,0.281,0.795,96.317,audio_features,2EeVPGHq2I7fjeDfT6LEYX,spotify:track:2EeVPGHq2I7fjeDfT6LEYX,https://api.spotify.com/v1/tracks/2EeVPGHq2I7fjeDfT6LEYX,https://api.spotify.com/v1/audio-analysis/2EeVPGHq2I7fjeDfT6LEYX,279453,4
0.601,0.386,0,-11.156,0,0.26,0.717,0.0,0.582,0.77,122.294,audio_features,2dAOKHKapOngJv8sMI8GGZ,spotify:track:2dAOKHKapOngJv8sMI8GGZ,https://api.spotify.com/v1/tracks/2dAOKHKapOngJv8sMI8GGZ,https://api.spotify.com/v1/audio-analysis/2dAOKHKapOngJv8sMI8GGZ,123000,4
0.52,0.28,7,-13.822,0,0.164,0.902,3.86e-06,0.114,0.683,105.239,audio_features,2Kf7dwNBp8pUNE8iOpg5oT,spotify:track:2Kf7dwNBp8pUNE8iOpg5oT,https://api.spotify.com/v1/tracks/2Kf7dwNBp8pUNE8iOpg5oT,https://api.spotify.com/v1/audio-analysis/2Kf7dwNBp8pUNE8iOpg5oT,157907,3
0.474,0.489,6,-7.625,0,0.0342,0.467,0.0,0.119,0.23,124.844,audio_features,0XPsOSYzDJZJArevQNm2AR,spotify:track:0XPsOSYzDJZJArevQNm2AR,https://api.spotify.com/v1/tracks/0XPsOSYzDJZJArevQNm2AR,https://api.spotify.com/v1/audio-analysis/0XPsOSYzDJZJArevQNm2AR,208801,4
0.598,0.509,0,-8.328,1,0.032,0.412,0.0,0.531,0.569,84.979,audio_features,48HBOFsmgIZI5GR3VnIzWL,spotify:track:48HBOFsmgIZI5GR3VnIzWL,https://api.spotify.com/v1/tracks/48HBOFsmgIZI5GR3VnIzWL,https://api.spotify.com/v1/audio-analysis/48HBOFsmgIZI5GR3VnIzWL,164453,4
0.51,0.124,0,-18.869,1,0.0608,0.865,2.59e-06,0.337,0.243,83.089,audio_features,0zma3z5FvOLRve4mmJ9FiV,spotify:track:0zma3z5FvOLRve4mmJ9FiV,https://api.spotify.com/v1/tracks/0zma3z5FvOLRve4mmJ9FiV,https://api.spotify.com/v1/audio-analysis/0zma3z5FvOLRve4mmJ9FiV,69813,4
0.543,0.0369,5,-19.043,0,0.075,0.955,0.0,0.11,0.491,122.444,audio_features,4fFNfmZzlkMeDyg1ec1sgY,spotify:track:4fFNfmZzlkMeDyg1ec1sgY,https://api.spotify.com/v1/tracks/4fFNfmZzlkMeDyg1ec1sgY,https://api.spotify.com/v1/audio-analysis/4fFNfmZzlkMeDyg1ec1sgY,73650,3
0.676,0.477,6,-8.963,0,0.0387,0.709,0.0,0.111,0.443,85.929,audio_features,3VClDAmc0FMQRpyFP2gZGq,spotify:track:3VClDAmc0FMQRpyFP2gZGq,https://api.spotify.com/v1/tracks/3VClDAmc0FMQRpyFP2gZGq,https://api.spotify.com/v1/audio-analysis/3VClDAmc0FMQRpyFP2gZGq,140346,4
0.62,0.496,7,-7.509,1,0.133,0.597,1.36e-05,0.322,0.636,126.032,audio_features,0OFknyqxmSQ42SoKxWVTok,spotify:track:0OFknyqxmSQ42SoKxWVTok,https://api.spotify.com/v1/tracks/0OFknyqxmSQ42SoKxWVTok,https://api.spotify.com/v1/audio-analysis/0OFknyqxmSQ42SoKxWVTok,112205,4
0.397,0.384,5,-6.689,1,0.0567,0.84,0.0,0.303,0.402,173.598,audio_features,5GqGavoD0DCHBcRxfRK7v1,spotify:track:5GqGavoD0DCHBcRxfRK7v1,https://api.spotify.com/v1/tracks/5GqGavoD0DCHBcRxfRK7v1,https://api.spotify.com/v1/audio-analysis/5GqGavoD0DCHBcRxfRK7v1,121671,3
0.699,0.417,9,-15.677,0,0.0926,0.268,0.0,0.1,0.372,121.855,audio_features,34nxgXFCPzDphUJGuRsn10,spotify:track:34nxgXFCPzDphUJGuRsn10,https://api.spotify.com/v1/tracks/34nxgXFCPzDphUJGuRsn10,https://api.spotify.com/v1/audio-analysis/34nxgXFCPzDphUJGuRsn10,220213,4
0.45,0.317,0,-12.856,1,0.0381,0.896,5.15e-05,0.216,0.476,123.442,audio_features,77JhqIuQjqzVmkRTUcm9ji,spotify:track:77JhqIuQjqzVmkRTUcm9ji,https://api.spotify.com/v1/tracks/77JhqIuQjqzVmkRTUcm9ji,https://api.spotify.com/v1/audio-analysis/77JhqIuQjqzVmkRTUcm9ji,174879,4
0.693,0.443,0,-10.114,1,0.0559,0.825,0.0,0.162,0.95,120.127,audio_features,1yTZjNU4R0pYNpXwyl37bE,spotify:track:1yTZjNU4R0pYNpXwyl37bE,https://api.spotify.com/v1/tracks/1yTZjNU4R0pYNpXwyl37bE,https://api.spotify.com/v1/audio-analysis/1yTZjNU4R0pYNpXwyl37bE,140413,4
0.544,0.533,1,-11.079,1,0.0307,0.153,0.00444,0.29,0.685,135.516,audio_features,5JypFayfT1V5OG4xJ8q7jK,spotify:track:5JypFayfT1V5OG4xJ8q7jK,https://api.spotify.com/v1/tracks/5JypFayfT1V5OG4xJ8q7jK,https://api.spotify.com/v1/audio-analysis/5JypFayfT1V5OG4xJ8q7jK,198587,4
0.586,0.808,6,-7.227,1,0.0995,0.128,0.011,0.111,0.902,164.018,audio_features,5MOXaHAnv8Rj4xaghFRnqr,spotify:track:5MOXaHAnv8Rj4xaghFRnqr,https://api.spotify.com/v1/tracks/5MOXaHAnv8Rj4xaghFRnqr,https://api.spotify.com/v1/audio-analysis/5MOXaHAnv8Rj4xaghFRnqr,243160,4
0.353,0.165,9,-16.995,1,0.0395,0.883,0.0,0.168,0.339,102.35,audio_features,7C11GdiguhLd9j7Y6jHFm9,spotify:track:7C11GdiguhLd9j7Y6jHFm9,https://api.spotify.com/v1/tracks/7C11GdiguhLd9j7Y6jHFm9,https://api.spotify.com/v1/audio-analysis/7C11GdiguhLd9j7Y6jHFm9,96533,3
0.645,0.802,1,-4.867,1,0.0388,0.0929,1.16e-05,0.111,0.795,141.913,audio_features,28bYGpVBbr5qNIeBUpsPo7,spotify:track:28bYGpVBbr5qNIeBUpsPo7,https://api.spotify.com/v1/tracks/28bYGpVBbr5qNIeBUpsPo7,https://api.spotify.com/v1/audio-analysis/28bYGpVBbr5qNIeBUpsPo7,218000,4
0.289,0.274,5,-16.574,1,0.0353,0.659,0.0166,0.109,0.167,119.997,audio_features,3liiZRlJxa8GeLUgWMoIeu,spotify:track:3liiZRlJxa8GeLUgWMoIeu,https://api.spotify.com/v1/tracks/3liiZRlJxa8GeLUgWMoIeu,https://api.spotify.com/v1/audio-analysis/3liiZRlJxa8GeLUgWMoIeu,203080,3
0.475,0.799,2,-4.862,1,0.104,0.0226,0.0,0.619,0.223,131.533,audio_features,2DMgt7RVEBD0Likx7GGHqg,spotify:track:2DMgt7RVEBD0Likx7GGHqg,https://api.spotify.com/v1/tracks/2DMgt7RVEBD0Likx7GGHqg,https://api.spotify.com/v1/audio-analysis/2DMgt7RVEBD0Likx7GGHqg,238404,4
0.359,0.727,7,-8.003,1,0.0557,0.0347,0.93,0.0694,0.173,120.817,audio_features,603h4xOmO5ZZS0GIeMXHur,spotify:track:603h4xOmO5ZZS0GIeMXHur,https://api.spotify.com/v1/tracks/603h4xOmO5ZZS0GIeMXHur,https://api.spotify.com/v1/audio-analysis/603h4xOmO5ZZS0GIeMXHur,71700,4
0.276,0.0891,5,-19.012,1,0.0319,0.802,0.0,0.106,0.148,99.561,audio_features,3vit743HobxF9rQxrMZf1c,spotify:track:3vit743HobxF9rQxrMZf1c,https://api.spotify.com/v1/tracks/3vit743HobxF9rQxrMZf1c,https://api.spotify.com/v1/audio-analysis/3vit743HobxF9rQxrMZf1c,216827,4
0.285,0.396,1,-8.741,1,0.0318,0.674,6.6e-05,0.102,0.219,79.442,audio_features,3Yn97I3qIj7Px0Bi4rkD2q,spotify:track:3Yn97I3qIj7Px0Bi4rkD2q,https://api.spotify.com/v1/tracks/3Yn97I3qIj7Px0Bi4rkD2q,https://api.spotify.com/v1/audio-analysis/3Yn97I3qIj7Px0Bi4rkD2q,194542,3
0.395,0.375,0,-7.948,1,0.034,0.225,0.0,0.145,0.131,121.04,audio_features,5viFjDGTnrApmUY5c8qkfw,spotify:track:5viFjDGTnrApmUY5c8qkfw,https://api.spotify.com/v1/tracks/5viFjDGTnrApmUY5c8qkfw,https://api.spotify.com/v1/audio-analysis/5viFjDGTnrApmUY5c8qkfw,175594,4
0.437,0.451,2,-8.244,1,0.0501,0.721,0.0,0.0867,0.607,139.974,audio_features,4IjCM6rH2DGANDbqGI6KiC,spotify:track:4IjCM6rH2DGANDbqGI6KiC,https://api.spotify.com/v1/tracks/4IjCM6rH2DGANDbqGI6KiC,https://api.spotify.com/v1/audio-analysis/4IjCM6rH2DGANDbqGI6KiC,184808,4
0.465,0.604,0,-6.839,0,0.0486,0.669,0.0,0.152,0.175,75.744,audio_features,2MWMRclZSo5EhA0TsN32Yk,spotify:track:2MWMRclZSo5EhA0TsN32Yk,https://api.spotify.com/v1/tracks/2MWMRclZSo5EhA0TsN32Yk,https://api.spotify.com/v1/audio-analysis/2MWMRclZSo5EhA0TsN32Yk,171505,4
0.63,0.755,7,-7.1,1,0.102,0.0942,4.14e-06,0.13,0.804,139.939,audio_features,33NLgAxKBJLlZ8RdDdj7fV,spotify:track:33NLgAxKBJLlZ8RdDdj7fV,https://api.spotify.com/v1/tracks/33NLgAxKBJLlZ8RdDdj7fV,https://api.spotify.com/v1/audio-analysis/33NLgAxKBJLlZ8RdDdj7fV,122331,4
0.446,0.344,6,-8.745,0,0.0435,0.625,0.0,0.126,0.547,130.372,audio_features,6Ah7si0TWdqBd2PdU0KYoE,spotify:track:6Ah7si0TWdqBd2PdU0KYoE,https://api.spotify.com/v1/tracks/6Ah7si0TWdqBd2PdU0KYoE,https://api.spotify.com/v1/audio-analysis/6Ah7si0TWdqBd2PdU0KYoE,96775,4
0.409,0.475,9,-8.08,1,0.0393,0.453,0.0,0.152,0.285,163.824,audio_features,4pMGpkuRYQqvSw6BPhRfm8,spotify:track:4pMGpkuRYQqvSw6BPhRfm8,https://api.spotify.com/v1/tracks/4pMGpkuRYQqvSw6BPhRfm8,https://api.spotify.com/v1/audio-analysis/4pMGpkuRYQqvSw6BPhRfm8,191895,4
